ReqID,ReqDate,ReqTime,MachID,MachLoc,Manufacturer,machtype,Model,machcustomID,machdesc,ProblemID,ProblemDesc,Prob_cause,PreventPMchk,chk_instructions,Repstatus,Repdate,Reptime,Reptech,RepRes
9402,11/17/14,9:00:02 AM,117,Wiring Cell,Interlab,Rinse Station,MRS/1855,P0075,Rinse Station 004,9796,Water leaking from above the filter enclosure.,Oven displaying error code will not heat. clean an,FALSE,,,,,,
9403,11/17/14,9:01:51 AM,590,Sputtering Lab,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9797,cable tie  in the Loadlock broke,We replaced the micro switch in the bond head and ,FALSE,,Under Repair,11/17/14,2:02:03 PM,Tech 1,Replaced cable tie.
9404,11/17/14,9:25:10 AM,478,AMP Area,Datamax,Label Printer,H-4301,P0887,Label Printer,9798,Serial numbers printed out on left will not scan,Need oven Calibrated at 45 and 70 degrees.,FALSE,,,,,,
9405,11/17/14,9:27:29 AM,477,AMP Area,Datamax,Label Printer,H-4310,P0886,Label Printer,9799,Serial numbers printed on left side will not scan,Need oven Calibrated at 45 and 70 degrees.,FALSE,,,,,,
9406,11/17/14,11:01:18 AM,13,AMP Area,K&S,DICING SAW,982,P0018,SAW #9,9800,spindle brush open,Need oven Calibrated at 45 and 70 degrees.,FALSE,,,,,,
9407,11/17/14,12:42:40 PM,478,AMP Area,Datamax,Label Printer,H-4301,P0887,Label Printer,9801,"Printing out of line
",Need oven Calibrated at 45 and 70 degrees.,FALSE,,,,,,
9408,11/17/14,1:08:29 PM,477,AMP Area,Datamax,Label Printer,H-4310,P0886,Label Printer,9802,Printer not printing labels correct,HD15 needs software reloaded. Hangs up when shutdo,FALSE,,,,,,
9409,11/17/14,2:00:51 PM,158,Lensing Cell,ENVAX,ENCAPSULATOR,VE-16,P0401,ENCAPSULATOR,9803,"High pitched sound coming from machine when pressure is building up, seal around door is loose",We replaced 2 exhaust fans,FALSE,,,,,,
9410,11/17/14,4:44:57 PM,476,Gastro Cell,March,Plansa System,AP1000,P0885,Plasma System,9804,Third shelf from bottom slides back and forth when removing for cleaning. Unit should be stationary.   ,Pump no longer need on production line. please rem,FALSE,,,,,,
9411,11/17/14,9:20:25 PM,321,AMP Area,Disco,Auto Blanking Saw,DFD6240,P0154,Auto Blanking Saw,9805,"Getting water flow error, blade and shower errows",P0899 - Scope is not autoscaling correctly again. ,FALSE,,,,,,
9412,11/17/14,9:40:54 PM,631,Test Cell,Philips,Envisor,Envisor,P1033,Envisor,9806,Orientation side of image has dark dropout in image on system,duplicate request,FALSE,,,,,,
9413,11/18/14,5:52:00 AM,321,AMP Area,Disco,Auto Blanking Saw,DFD6240,P0154,Auto Blanking Saw,9807,cut water flow lower limit,Press didn't reach force.,FALSE,,Under Repair,11/18/14,1:11:27 PM,Tech 1,Replaced water flow control valve.
9414,11/18/14,7:17:53 AM,667,Stackbond Cell,Philips/Omega,Bonding Press/Load Cell,,P1085,Bonding Press/Load C,9808,small press is stuck on overload ,Adjusted force pressure regulator.,FALSE,,,,,,
9415,11/18/14,10:08:12 AM,85,Attaching Cell,Other,Other,Other,Other,Other,9809,Please check one of our torgue screwdrivers. Uses says it seems like it doesn't have enough power.,We re-initialized the PC.,FALSE,,,,,,
9416,11/18/14,11:00:57 AM,85,Wiring Cell,Other,Other,Other,Other,Other,9810,Centrifuge in ClearVue Line keeps throwning an error during operation. See Sharon Yoder,Could one of you check Julie's torgue driver. It d,FALSE,,,,,,
9417,11/18/14,2:16:27 PM,326,AMP Area,Vaniman,Sandblaster,,P0179,Sandblaster,9811,Operator was shocked during operation.,We repaired/reconfigured the motor driver board.,FALSE,,,,,,
9418,11/18/14,4:57:46 PM,85,Wiring Cell,Other,Other,Other,Other,Other,9812,Light box does not work. Broken light box was given to Maintenance,Affiniti AIM System US115F0031 requires a replacem,FALSE,,,,,,
9419,11/18/14,9:55:09 PM,461,Stackbond Cell,Schmidt,Pneumatic Press,329-3K,P0878,Wafer Bond Press,9813,Wafer press reads SAfety error module,Labels are printing with poor quality,FALSE,,,,,,
9420,11/19/14,6:38:05 AM,574,Doppler Area,Vaniman,SANDBLASTER,Stone Vac II,P0861,SANDBLASTER,9814,sandblaster not working,We reinstalled and realigned the ribbon.,FALSE,,Under Repair,11/19/14,8:29:43 AM,Tech 1,Replaced Filter Cleaner.
9421,11/19/14,7:19:52 AM,709,Attaching Cell,DESCO,Ionizer,60600,P1123,Ionizer,9815,Ionizer keeps chirping at Julie's station,we put a new pc in the cast backing area and need ,FALSE,,,,,,
9422,11/19/14,8:26:32 AM,13,AMP Area,K&S,DICING SAW,982,P0018,SAW #9,9816,LEAD SCREW NEEDS GREASED,Replaced cathode filament.,FALSE,,,,,,
9423,11/19/14,9:46:13 AM,10,MOPS,Interlab,Waterfall Rinse,,P0015,Waterfall Rinse,9817,Tank needs changed in waterfalls.,Plasma-repeatedly alarms on program 2,FALSE,,Under Repair,11/19/14,10:45:05 AM,Tech 1,Replaced Mixed Bed.
9424,11/19/14,3:32:19 PM,85,Attaching Cell,Other,Other,Other,Other,Other,9818,The peddle on the tab bounder in attaching broke.  ,Scan Microscope crashed. could not repeat,FALSE,,,,,,
9425,11/19/14,5:37:51 PM,397,Omni Cell,,,,,,9819,Scope box needs replaced.  Light not working ,not logged in username,FALSE,,,,,,
9426,11/19/14,9:51:30 PM,85,Closing Cell,Other,Other,Other,Other,Other,9820,Torque driver on my desk needs calibrated the calibration sticker was damaged,no power at bench,FALSE,,,,,,
9427,11/19/14,9:53:22 PM,518,Wiring Cell,Philips,MIMS MTS box,MTS 2,P0931,MIMS MTS box,9821,"ClearVUe lensing mim's is down , it needs calibrated","test fixture not working, can't locate spare?  cou",FALSE,,,,,,
9428,11/19/14,10:58:32 PM,85,AMP Area,Other,Other,Other,Other,Other,9822,"P0174 Poling, hold down broke off of poling fixture",Repaired by Inficon,FALSE,,,,,,
9429,11/19/14,11:05:52 PM,505,Closing Cell,Philips,MIMS MTS box,MTS 2,P0919,MIMS MTS box,9823,Units are failing on box.  passing on another.  I put 3 sets of data in a folder next to the box,Replace vacuum pump with new oil less unit.,FALSE,,,,,,
9430,11/20/14,12:40:12 AM,377,Stackbond Cell,Ultron,Tap Machine,UH115-8,P0775,Tape Machine,9824,"Screw on top roller that holds tape, is stuck. Can't loosen.","Motor inverter bad, cams out of timing",FALSE,,Under Repair,11/20/14,10:38:53 AM,Tech 1,Repaired roller mechanism.
9431,11/20/14,10:47:01 AM,634,Dicing Cell,DISCO,Dicing saw,DAD3 3220,P0884,Dicing saw,9825,Cut water flow problem,Replaced motherboard.,FALSE,,Under Repair,11/20/14,10:52:38 AM,Tech 1,Operator resolved.
9432,11/20/14,12:51:57 PM,705,Dicing Cell,DISCO,Stayclean injector,S1200-D08,P1119,Stayclean injector,9826,injector erroring won't clear,Air gun (cord) at Lens bench #11 is leaking. Need ,FALSE,,,,,,
9433,11/20/14,12:57:20 PM,559,Test Cell,Philips,Xbox Test System,4.54E+11,P0971,Xbox Test System,9827,X-box isn't working,tray rollers have flat spots. replaced rollers,FALSE,,,,,,
9434,11/20/14,1:04:56 PM,606,AMP Area,Bridgeport,Mill,Bridgeport,P1038,Mill,9828,lost power,Replaced cathode filament.,FALSE,,,,,,
9435,11/20/14,5:03:32 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9829,"Both carriers stuck in elevator ,top carrier not on switch , sented home and restarted",oven is leaking vacuum: Sandy Renninger contact pe,FALSE,,,,,,
9436,11/20/14,9:38:32 PM,154,MOPS,MARCH,PLASMA ETCHER,PX-1000,P0381,PLASMA ETCHER,9830,Cannot adjust gas pressures during IQ/OQ,Need lead free sign made for doppler area,FALSE,,,,,,
9437,11/21/14,7:25:43 AM,336,AMP Area,March,Plasma Treater,AP1000,P0189,Plasma Treater,9831,Vacuum error.,"O2 cylinder level is in the yellow, replace cylind",FALSE,,Under Repair,11/21/14,8:29:13 AM,Tech 1,Operator Resolved
9438,11/21/14,8:18:51 AM,85,MOPS,Other,Other,Other,Other,Other,9832,roller not working Station #27 .,"Idler wheel needs bearings replaced, like we did t",FALSE,,,,,,
9439,11/21/14,10:15:42 AM,508,Lensing Cell,Philips,MIMS MTS box,MTS 2,P0922,MIMS MTS box,9833,not working,added oil,FALSE,,,,,,
9440,11/21/14,11:30:16 AM,169,AMP Area,Branson,Omni cleaner,1012,P0051,Ultrasonic cleaner,9834,relocate hitching post so water filters are unabstructed.  Consult before moving.,Mims box has a short Element 49 and 90 read short ,FALSE,,Under Repair,12/8/14,1:10:12 PM,Tech 1,Relocated the filter housing.
9441,11/21/14,11:32:14 AM,85,AMP Area,Other,Other,Other,Other,Other,9835,Safety hazard.  Hydrolic lift arms need replaced on sound enclosure.,Epiq AIM system has trigger cable torn off. replac,FALSE,,Under Repair,11/24/14,11:39:24 AM,Tech 1,Replaced lift assist cylinders.
9442,11/24/14,7:57:01 AM,635,AMP Area,DISCO,Back Grinder,DAG810,P1046,Back Grinder,9836,Remove Thermocouple from creep feed,We replaced a vacuum tee fitting,FALSE,,Under Repair,11/24/14,10:17:05 AM,Tech 1,Complete
9443,11/24/14,8:20:06 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9837,"Per Carter, Argon below 500 PSI, please switch to full tank and replace empty",,FALSE,,Under Repair,11/24/14,10:23:44 AM,Tech 1,Complete.
9444,11/24/14,1:17:44 PM,576,Dicing Cell,DISCO,DICING SAW,DFD6240,P0988,DICING SAW,9838,water leak,,FALSE,,,,,,
9445,11/24/14,5:34:22 PM,331,AMP Area,Kitamura,CNC Mill,Mycenter 1Xi,P0182,CNC Mill,9839,"safety latch on right hand door not working
",,FALSE,,,,,,
9446,11/24/14,7:14:08 PM,482,Test Cell,Philips,Bench Top Test System,4500-6735,P0896,Bench Top Test Syste,9840,"Bt4 is giving error on C9-2's
CHVMux: put_patternsFile() – jumper on J16 of MTS board must be removed",El 33 short to ground with no cable. El 32 short t,FALSE,,,,,,
9447,11/25/14,10:16:05 AM,635,AMP Area,DISCO,Back Grinder,DAG810,P1046,Back Grinder,9841,"Reinstall Thermo couple to backgrinder.
See Matt Cooper for details",replaced insulator,FALSE,,Under Repair,11/25/14,1:06:21 PM,Tech 1,Complete.
9448,11/25/14,3:41:42 PM,469,AMP Area,Welch,vacuum pump,1402 chemstar,p0155,degasser,9842,BBA area - Bleed knob needs replaced.Has backing material on it. Will not pump down properly.,"Plasma treater, fan in back of machine is not runn",FALSE,,,,,,
9449,11/26/14,7:31:58 AM,85,AMP Area,Other,Other,Other,Other,Other,9843,P0518  (110 C oven is going up to 118)  ,request is a duplicate of MEMT WR#9817,FALSE,,Under Repair,11/26/14,11:46:03 AM,Tech 1,Adjusted Temperature.
9450,11/26/14,7:56:33 AM,598,AMP Area,Finetech,Pick and Place,FinePlacer,P1010,Pick and Place,9844,Pick and place not picking up L12-4 stacks.,We loaded PLC pgm per the attached instruction,FALSE,,Under Repair,11/26/14,10:45:28 AM,Tech 1,Cleaned vacuum port on L12-4 tool.
9451,11/26/14,12:39:32 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9845,Carrier will not move again.  Same as last time when PM cleaning.,Replaced light box & fiber optic cable.,FALSE,,Under Repair,11/26/14,1:27:30 PM,Tech 1,Removed deposition between pins on feed thru.
9452,12/1/14,12:51:38 AM,33,Dicing Cell,Interlab,Rinse Station,MRS/1855,P0041,Rinse Station 005,9846,Reading below 7 ohms,Replacement tank not needed at this time.,FALSE,,,,,,
9453,12/1/14,9:58:37 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9847,Carrier will not move again.,Home position file for L12-4_k (453561658021) need,FALSE,,,,,,
9454,12/2/14,12:00:24 AM,302,Parylene Cell,Speciality Coating Systems,Parylene Deposition,PDS2060-PC,P0730,Parylene System,9848,Operators Reported that a spring holding the top cover to the chamber broke loose. Unable to locate said spring.,"doesn't pole unit all the time, please check.  no ",FALSE,,,,,,
9455,12/2/14,8:27:34 AM,6,Forming Cell,ALCHEMIST,ALCHEMIST FUME HOOD,DFH3-SP,P0007,FH#7,9849,Fume hood filter has a hole in it. Needs to be replaced.,PLC was reset by Bob Stauder from PCS ,FALSE,,,,,,
9456,12/2/14,7:15:03 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9850,"both carriers stuck in load lock ,vented and restarted , carrier was not on load lock switch",we replaced a filter module hose,FALSE,,,,,,
9457,12/3/14,12:34:16 AM,132,Parylene Cell,Envirco,Laminar Flow Bench,,P0262,Laminar Flow Bench,9851,fan is making a noise,We had to shorten the wires so that the insulation,FALSE,,,,,,
9458,12/3/14,8:30:13 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9852,Carrier unloaded but did not make contact on switch on top tray in load lock.  Will try to fix.,Replaced door seal.,FALSE,,,,,,
9459,12/3/14,10:31:43 AM,85,AMP Area,Other,Other,Other,Other,Other,9853,The axial light needs replaced in the Micro View located in the blanking area.,Could not repeat the issue.,FALSE,,,,,,
9460,12/3/14,11:28:28 AM,722,Test Cell,Thermo Scientific,Water Bath,Haake S13,P1140,Water Bath,9854,Thermistor station is giving an IO error.  Computer can't talk to the equipment.,Blew dust out of the plug & switch.,FALSE,,,,,,
9461,12/3/14,11:55:06 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9855,Did not properly unload plated parts to the top tray in the Denton load lock.  Will try to fix.,Bandit tool is not locking. I have it on my desk. ,FALSE,,,,,,
9463,12/3/14,1:35:48 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9857,Part blown part way off of  the sputtering tray during plating.  The part is now caught in the load elevator seal.,One of our two poling fixtures for C10-3 is not wo,FALSE,,,,,,
9464,12/3/14,4:43:19 PM,564,Attaching Cell,Philips,Isolation Test Station,4.54E+11,P0976,Isolation Test Stati,9858,Isolation is reading a little high.  Probes that read <3 on other boxes read about 4.5 on this box.  ,One of the mims fixtures at pcb is not working. It,FALSE,,,,,,
9465,12/4/14,12:05:08 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9859,"Tray in load lock didnt hit the switch ,sent home , vented and restarted",Re-set PLC,FALSE,,,,,,
9466,12/4/14,6:19:02 AM,150,Closing Cell,MARCH,PLASMA ETCHER,PX-1000,P0377,PLASMA ETCHER,9860,Fixture is crackes. Will not lock in place when putting connector on. It's laying on my desk.,Could not repeat issue.,FALSE,,,,,,
9467,12/4/14,10:42:39 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9861,Denton carrier did not load plated parts properly in the load lock.,oile level below the line,FALSE,,,,,,
9468,12/4/14,1:56:52 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9862,Denton carrier did not unload sputtered parts  properly in the load lock.,,FALSE,,,,,,
9469,12/4/14,5:31:21 PM,511,AMP Area,Philips,MIMS MTS box,MTS 2,P0925,MIMS MTS box,9863,Mims box light will not come on and will not test probes,"Quadra check display on measureing scope, will not",FALSE,,,,,,
9470,12/5/14,7:59:51 AM,85,TEE area,Other,Other,Other,Other,Other,9864,"Linedown, Thermistor box not working",Brake on Z-axis is not holding anymore.  changed m,FALSE,,,,,,
9471,12/5/14,10:46:25 AM,590,Sputtering Lab,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9865,"wiring in the loadlock hanging down against the tooling
",poling fixture not working correctly. fixture and ,FALSE,,,,,,
9472,12/5/14,12:20:11 PM,391,Wiring Cell,Datamax,Label printer,H-4310,P0788,Label printer,9866,"Label maker will not print, keeps throwing error says out of stock ",Oven is reading high and low pressure on multiple ,FALSE,,,,,,
9473,12/5/14,1:10:22 PM,679,AMP Area,Philips,Motor Controller Box,1200-1956,P1096,Evaporator,9867,Drill out holes for 1/4 turn fastners on mist pad enclosure,Oven is reading high and low pressure on multiple ,FALSE,,,,,,
9474,12/5/14,1:40:58 PM,142,Dicing Cell,NESLAB,REFRIGERATED RECIRCULATOR,CFT-150,P0351,REFRIGERATED RECIRCU,9868,Chiller leaking,Replaced load lok switch.,FALSE,,,,,,
9475,12/6/14,5:41:02 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9869,Neutralizer filament #2 is open.  Operator will repair.,Replaced load lok switch.,FALSE,,,,,,
9476,12/6/14,6:30:52 AM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9870,Cathode filament #1 is open.,Staycleaninjector abnormal. Coolant lower limit,FALSE,,,,,,
9477,12/8/14,7:06:03 AM,85,TEE area,Other,Other,Other,Other,Other,9871,BBox will not connect to program,Filter has hole in it. Needs replaced,FALSE,,Under Repair,12/8/14,10:42:37 AM,Tech 1,This is an IT issue.
9478,12/8/14,10:36:51 AM,13,AMP Area,K&S,DICING SAW,982,P0018,SAW #9,9872,Nut came off spindle.  Unsure if torque is specified.  ,Not able to use plasma treater-making a very bad n,FALSE,,Under Repair,12/8/14,11:49:11 AM,Tech 1,Re attached nut to spindle.
9479,12/8/14,1:11:52 PM,685,Attaching Cell,DESCO,Ionizer,60600,p1099,Ionizer,9873,Ionizer caught fire.  We unplugged it.,X-Box isn't working. clean debris from connector,FALSE,,Under Repair,12/8/14,1:42:57 PM,Tech 1,Replaced ionizer light assembly.
9480,12/8/14,2:17:49 PM,321,AMP Area,Disco,Auto Blanking Saw,DFD6240,P0154,Auto Blanking Saw,9874,NCS shield will not open up. (sticky hinge),We replaced the door gasket,FALSE,,,,,,
9481,12/8/14,2:19:50 PM,453,AMP Area,Ultron,Tape Mounter,UH-115-8,P0871,Tape Mounter,9875,roller does not work when start button is depressed,We increased the pump down timer limit,FALSE,,Under Repair,12/10/14,9:11:36 AM,Tech 1,Replaced power switch.
9482,12/8/14,2:34:15 PM,301,Dicing Cell,Disco,Dicing Saw,DAD3220,P0092,Dicing Saw,9876,C/T air blows too hard. Lifts and turns chuck plate,Stayclean injector is abnormal.Conduct lower error,FALSE,,,,,,
9483,12/8/14,4:13:12 PM,117,Wiring Cell,Interlab,Rinse Station,MRS/1855,P0075,Rinse Station 004,9877,Low resistivity. ,not working,FALSE,,,,,,
9484,12/8/14,10:14:48 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9878,The beam current exceeded the specified tolerance percent,Water in lines. remove water from line,FALSE,,Under Repair,12/9/14,2:13:40 PM,Tech 1,Cleaned the Anode & replaced Cathode insulators.
9485,12/9/14,12:34:10 AM,635,AMP Area,DISCO,Back Grinder,DAG810,P1046,Back Grinder,9879,Creep feed is blowing grind water out top of spindle assembly,Poling fixture not working. replaced with new one,FALSE,,,,,,
9486,12/9/14,6:48:11 AM,480,Test Cell,Philips,Bench Top Test System,4500-6735,P0895,Bench Top Test Syste,9880,O-scope on acoustic tank isn't working,due to layout changes in the near future this upgr,FALSE,,,,,,
9487,12/9/14,8:29:31 AM,52,Dicing Cell,Welch Vacuum Inc.,vacuum pump,WELCH 1402,P0119,vacuum pump,9881,extend the length of the tubing from the stayclean injector to the filter so the unit can be moved farther out of the hallway,We had to install a trigger cable.,FALSE,,,,,,
9488,12/9/14,10:08:20 AM,85,Test Cell,Other,Other,Other,Other,Other,9882,Need holes drilled in desk for running cables per an approved QEK,Plasma treater alarming,FALSE,,,,,,
9489,12/9/14,10:25:56 AM,397,AMP Area,,,,,,9883,C10-3 POLING FIXTURE IS NOT POLING ELE. 79.,Hi press di rinse wont turn off,FALSE,,,,,,
9490,12/9/14,11:39:40 AM,85,Office Area,Other,Other,Other,Other,Other,9884,"just got a new computer and need the calman remiders added. 
can ypu please add it back in",Not injecting surfactant,FALSE,,,,,,
9491,12/9/14,2:47:28 PM,590,AMP Area,Denton,Sputtering Machine,Phoenix,P1002,Sputtering Machine,9885,Ion mill #1 shuts down after 1 pass of three.  ,Stayclean injector is abnormal.Conduct lower error,FALSE,,Under Repair,12/10/14,8:26:40 AM,Tech 1,No Issues reported after this failure.
9492,12/9/14,2:56:09 PM,713,Dicing Cell,DISCO,Stayclean injector,S1200-D08,P1127,Stayclean injector,9886,extend the length of the tubing from the stayclean injector to the filter so the unit can be moved farther out of the hallway,P0511 (110 C Oven) is not listed. Needs listed and,FALSE,,,,,,
