2813,Hydraulic leak at inverter st#8. Inverter rack seals need to be replaced (10/3) Completed (10/4),"hyrdaulic, inverter, st_8",leak,replace,"inverter_rack, seal"
2814,Brushing unit INOP. Long search to find a shorted wire in brushing unit controler cable; Replaced cable,"brush_unit, wire","inoperable, broken",replace,cable
2815,CNC Filter change requested. Issued ZZN3x filter; Did not alleviate ID bore tearing,,,,
2816,ST#3 Vibration; Rebuild of Recess unit requested. Replaced St#3 recess spindle with rebuilt unit; Bearings tight!,,,,
2817,Inverter failing to return after collet closes. Invert valve rebuilt but actual caause was specers on the invert rod; Set too short,"inverter, spacer","will_not_return, out_of_adjustment, length","rebuild, adjust","inverter_valve, spacer"
2818,Table indexing faults / Loaded a bar tip. Replaced Seals and O Rings on control pivot,table_index,fault,replace,"seal, o_ring"
2819,Vogel lube fault. Replaced and wired in a serviced unit,vogel_lube,fault,,
2820,Brake on thread unit needs adjusting; Loose. Found the brake to be OK. Difficult to overcome brake with wrench on lead screw spindle.,,,,
2821,St#14 tool detection INOP. See H8 10/12,,,,
2822,Steel hydraulic lines at rear of Iemca require replacement. Replaced all believed to be in poor condition,,,,
2823,Chip conveyor INOP. Repaired and cleared,"chip_conveyor, conveyor",inoperable,"repair, clean",chip_conveyor
2824,C axis variation to .0019; Rebuild requested. C axis unit replaced with rebuilt unit / All axis geometry's adjusted,,,,
2825,Dressing unit INOP; Jumping and hesitation. Believed to be fluctuating hydraulic pressure. New pump and motor ordered (10/3) Both installed (10/4),,,,
2826,Stock clamp housing moving in machine; Broken screw?. Tightened the screws that hold the clamp in place!,,,,
2827,Brush unit belt needs to be replaced. Replaced,brush_unit,replace,replace,brush_unit
2828,Table index O/T faults. Gio reporting machine warmed up and no issue at present,"table_index, table","fault, o/t_fault",no_problem_detected,
2829,Power pack dumped all oil. Table rebuild completed 12/6,power_pack,leak,rebuild,table
2830,Mist collector spewing water. Installed single Filtermist FX1200 ducted to both Tschudins; Completed,,,,
2831,Chip guards needed at 11/12. Bracket and mount are in place but no chip guard; imstalled 10/4,,,,
2832,Rot cam switch faults Broken connector on lube tank sensor. ,,,no_action_taken,
2833,Coolant leak at rear of machine. Base pulled; Skirt replaced,,,,
2834,Dead spots on touch screen; Not always functional. ,,,no_action_taken,
2835,Chip guards needed between 8-9. Installed,,,install,
2836,Chip guards needed between 8-9. Installed,,,install,
2837,"LP accumulator 20bar low / HP too high tank too hot. Checked, charged and tagged accumulators / HP pressure setting was maxed out and adjusted to 1000psi by Marcel","accumulator, low_pressure, high_pressure","low, high, hot","check, charge, tag, bled","accumulator, low_pressure, high_pressure"
2838,Missing SS bolts holding gate in place. Drill and installed SS rivets,,,,
2839,RA Threading unit at St#5 smoking. Checked 2x and finding no issue!,,,,
2840,St#9 FF bearings check. Bearings checked out ok; Operator reporting no issues with spindle,,,,
2841,Remnant check sensor cable broken; Iemca. Two broken cables replaced,,,,
2842,Wire connections at rear of conveyor exposed; Safety. Rewired Conveyor and mag scraper,"wire_connection, conveyor",expose,rewire,"conveyor, mag_scraper"
2843,Stripped screw in St#6 tool head. Removed and replaced,,,"remove, replace",
2844,Bar loader loading bar ends. Replaced encoder,"bar_loader, bar_end",fault,replace,encoder
2845,Parts tracking requested for #5 and #11 / inverter knife housing. Completed,"part_tracking, inverter_knife_housing",request,complete,part_tracking
2846,X14 Main Motor converter alarm; Will not go into Auto. Replaced bad motor starter,,,,
2847,Inverter guard broken. Weld repair completed,"inverter_guard, inverter, guard",broken,"weld, repair",inverter_guard
2848,Chip conveyor jammed. Cleared; Removed bar ends and chip nest,"chip_conveyor, conveyor",jam,"clear, remove","bar_end, chip"
2849,Cannot adjust reg wheel speed. Reviewed action with Orlando; No issue,,,,
2850,120V drop requested for bench service. ,,,no_action_taken,
2851,Utility unit O/T fault. Replaced stripped belt at St#5 brushing unit and tensioned loose break on motor,"utility_unit, belt, brake, st_5","o/t_fault, fault, worn, loose","replace, tension","belt, brake"
2852,Multiple leaks at Iemca; 25 Gallons in 48 hours. Repaired,,,repair,
2853,Spindle #2 extension bearing broken. Repaired,,,repair,
2854,Table indexing on its own ....... Debris cleared from table indexing lucifer valve,table,auto_index,clear,debris
2855,Dressing unit INOP; Jumping and hesitation. Swapped pump and motor with spare,,,,
2856,PLC; CPU not ready. Replaced Siemens I/O module #12,,,,
2857,Tumbler Inop; Belt and motor mount broken. Motor purchased (10/6) Motor and belt installed (10/7),,,,
2858,Grinding wheels not opening after grind. Bad microswitch replaced and set return screw,,,,
2859,Electrical connection seal tites broken; Safety. ,,,no_action_taken,
2860,Accumulator leaking. Replaced seal at accumulator connection,accumulator,leak,replace,"seal, accumulator"
2861,Hydraulic leak found by Doug; 3.1 quill. Chip pressing on quill seal removed. Bronze seal patched woth Loctite Liquid Metal to prevent chips from getting against seal again,,,,
2862,1083 Thermal defect/Motor. Reset breaker to HP coolant pump,,,,
2863,Brush unit not reversing correctly. Adjusted,brush_unit,will_not_return,adjust,brush_unit
2864,Alarm # 300501 HS3 drive error in measuring circuit; Spindle Off. Jon Doug 10/27,,,,
2865,Loader not loading in Auto. Only happens when the fan is blowing cold air; Gerry Costa,,,,
2866,Put original Vogel lube pump back on machine. Installed,,,install,
2867,Collet fails to close at when loading 4;  5 times per bar. Adjusted feeding pressure and ran releard mode,collet,will_not_close,"adjust, run","feed_pressure, pressure, learn_mode"
2868,Iemca; Guide channel position sensor. Actual; Disconnected Hydraulic line corrected,,,,
2869,Cut Off unit difficult to adjust. Removed and restored to functional use,,,,
2870,Spindle #9 difficult to adjust. Replaced with new,,,,
2871,Oil leaks / Needs a cover. New cover installed,,,,
2872,No air present at Iemca. Found air regulator adjuster disassembled on lube tank and ruptured airline. Installed (temp) Parker air regulator and replaced airline; Ordering new FRL for this machine,,,,
2873,Vogel lube leak fro pressure gauge. Leak addressed prior to arrival,,,,
2874,Base leak. No Major Leak found; Percio reporting the was oil around the machine this weekend after having been shut down for a shift or two,,,,
2875,Actuators bearings in SP#1 and SP#2 whining (SP#2 was done 8/2). ,,,no_action_taken,
2876,HP Hydraulic line ruptured. Replaced hydraulic line to parts catcher,,,,
2877,Center shaft severely worn. Replaced center shaft and all associated bearings,,,,
2878,Conveyor clutch slipping. Replaced discs,"conveyor, clutch",slip,replace,disc
2879,St#11 spindle bearings worn; AP confirmed. Replaced VE 26/80 with standard 26/80; installed HSK spindle bearing package,,,,
2880,Turret alarms. Jose corrected upon arrival; Transport prox needs to read all the time,,,,
2881,Slug detection at #14 INOP / #10 CTS not working (Missing HSK cover). ,,,no_action_taken,
2882,Safety switches for cover diabled. Repaired switch by scraping brass retainer,,,,
2883,Table stuck at 1/2 table. Replaced 1/2 table solenoid,"table, half_table",stuck,replace,"half_table, solenoid_valve"
2884,Pressure piston INOP. Repaired switch,,,,
2885,Accumulator check requested. Accumulator found at 30bar; No issue,accumulator,check ,no_problem_detected,
2886,Chip conveyor INOP. Replaced bad breaker and cleared jam,"chip_conveyor, conveyor, breaker","inoperable, broken","replace, clear","breaker, jam"
2887,1083 Thermal defect/Motor. Jon diagnosed bad pump motor starter / Steve replaced,,,,
2888,Bar clamping alarms at Sp#1. Determined to be non Maintenance; Bar feed stop was worn,"bar_clamp, sp_1, bar_feed_stop, operator","worn, error, alarm",train,operator
2889,Cooling fan alarm; Vibration in electrical cabinet. Cleaned heat exchanger unit fans,,,,
2890,Stripped screw in saw attachment. Sinat removed and replaced on 3rd shift,"saw_attachment, saw, screw",strip,replace,screw
2891,Robot controller has bad keys; need new. ,,,no_action_taken,
2892,ST#5H threading unit requires rebuild. Special part being quoted by Hydromat (10/25);  Ordered (10/31); ,,,,
2893,Add HP line to St#12. Installed,,,install,
2894,Upper and lower XD making noise. Replaced both upper and lower XD heads; Units to be rebuilt,,,,
2895,Rotary union on PO is siezed. Part arrived 10/18;  Installed 10/19,,,,
2896,Coalescent for rinse tank INOP. Pump ok / leaking hose replaced / Replaced bad skimmer,,,,
2897,Coolant pump does not stay running. Reset overload breaker,,,,
2898,No coolant flow. Tripped breaker because plug was kicked out,,,,
2899,Magazine plate loose. Replaced missing screws,,,,
2900,Operator broke 2.5mm allen tip in St#10 tool head clamp screw. Removed,,,remove,
2901,Spindle #5 collet key is loose. Replaced,,,,
2902,CNC unit stripped scew in tool clamp. Removed and replaced screw,,,"remove, replace",screw
2903,Swap #5 motor for 1700. Swapped,,,swap,
2904,Collet housing not aligned with key. Aligned,,,align,
2905,Offload conveyor belt worn. Replaced,"offload_conveyor, conveyor, belt",worn,replace,belt
2906,Stuck in 1/2 table. Reset table and replaced sensor,"table, half_table",stuck,"reset, replace","table, sensor"
2907,Chip conveyor INOP. Replaced broken clutch discs,"chip_conveyor, conveyor",inoperable,replace,"clutch, disc"
2908,Q4 gib jammed. Tapped gib loose,,,,
2909,Turret axix alarms. Showed Jared how to clear,,,,
2910,Leak under machine; will require base removal. ,,,no_action_taken,
2911,Split filter setup for Autoliv. Completed,,,complete,
2912,Accumulator check requested. LP at 10bar charged to 30bar / HP at 50bar OK,accumulator,check ,charge,"accumulator, low_pressure"
2913,Bearing check St#12 26/80. Bearings worn; New bearings installed on 26/80 spindle front end,,,,
2914,#3 recess unit spindle bearings check. Installed shelf recess spindle (was for H29 AL2017 S/U),,,,
2915,Iemca hydraulic tubes leaking; again. New tubes (in stock) ordered 10/19 Installed 10/22,,,,
2916,Incomplete table indexing. ,table,will_not_index,no_action_taken,
2917,Hydraulics down Monday night. Replaced Auto Cycle limit switch and 12v control fuse,,,,
2918,Air manifold leaking at rear of machine. Repaired with new gasket,,,,
2919,Install chip scraper. Installed,,,install,
2920,Excessive play in Regulating wheel action. Replaced Regulating wheel block and drive housing,,,,
2921,Iemca accumulator NOK. Replaced with sotck accumulator,"accumulator, lemca",broken,install,accumulator
2922,Bottom XD leaking hyd. Replaced bottom XD head and valve,,,,
2923,"Operator cannot remove filter. Removed, cleaned, and replaced; Took 8 hours!",,,,
2924,CNC hydraulic filter changed. NNZX3 Filter,,,,
2925,Bar feeder chain catching on guard housing. Guard mounting bracket found loose. All tensioned and guards put back in place,"bar_feeder, chain, guard_house, guard, mounting_bracket","stuck, loose","tension, adjust",guard
2926,Y1 Axis encoder cable NOK; Faulting machine. Cable replaced and axis referrenced,,,,
2927,Accumulator check requested. LP at 25bar (OK) chaged to 30bar / HP at 50bar (OK),accumulator,check ,charge,"accumulator, low_pressure"
2928,Iemca slow / Short parts. Steve Salley adjusted operating pressures!!,,,,
2929,Coolant leak. ,coolant,leak,no_action_taken,
2930,Bar feeder chain broken. Replaced links X3 and tensioned accordingly,"bar_feeder, chain, bar",broken,"replace, tension","link, x3"
2931,St#6 spindle bearings check. Replaced pulley adapter sleeve,,,,
2932,Main tool slide rolls loose. ,,,no_action_taken,
2933,Short parts when loading. Feed length issue; Not Maintenance,,,,
2934,St#2 Tool Detection INOP. Replaced by Russ; Unit found on H15,"tool_detector, detector",inoperable,,
2935,Smog Hog connection?. Replaced gate with reducer,,,,
2936,Water pump NOK. Bad pump,,,,
2937,Tool detection wire possibly bad. Wire issued to Tony to install on laser TD,,,,
2938,HP coolant pump will not shut off. Replaced bad contactor,,,,
2939,Table drifting. Table valve OK-Indexing rack needs rebuild (10/26); Indexer rebuilt (11/15),table,drift,rebuild,indexing_rack
2940,St#5V valve issue; Needs an Inf approach valve. Installed,,,install,
2941,St#3 recess unit bearings. Recess unit rebuild,,,,
2942,Major leak at dressing unit. Replaced dresser control valve with rebuilt unit,,,,
2943,Hyd leak at #10 valve. Replaced Orings under valve; One missing,,,,
2944,Table index O/T faults. ,"table_index, table","fault, o/t_fault",no_action_taken,
2945,Table index O/T faults. ,"table_index, table","fault, o/t_fault",no_action_taken,
2946,#12 brushing unit INOP. Replaced contactors (JG) Motor replaced by Steve,"st_12, brush_unit",inoperable,replace,"motor, contactor"
2947,Counter INOP. Connected loose wire,counter,inoperable,,
2948,Chip conveyor overload warning. ,"chip_conveyor, conveyor","overload, alarm",no_action_taken,
2949,Catch pan grate needed. Completed,,,complete,
2950,Filter can lid damaged. Weld repair made,,,,
2951,Motor loose on St#12 brushing unit. Tensioned bolts,"motor, st_12, brush_unit",loose,tension,bolt
2952,Cut Off valve leak. Replaced O Rings on valve and plate,,,,
2953,Coolant missing alarm. Replaced coolant missing prox,,,,
